date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:42:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:50%20GMT	https://adoptable-template.webflow.io/cat-tags/is-kid-friendly	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-kid-friendly.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:50%20GMT	https://adoptable-template.webflow.io/cat-tags/is-good-with-other-cats	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-good-with-other-cats.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:50%20GMT	https://adoptable-template.webflow.io/cat-tags/is-dog-friendly	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-dog-friendly.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:50%20GMT	https://adoptable-template.webflow.io/cat-tags/doesnt-shed-too-much	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/doesnt-shed-too-much.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:50%20GMT	https://adoptable-template.webflow.io/cat-tags/has-special-needs	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/has-special-needs.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:51%20GMT	https://adoptable-template.webflow.io/cat-tags/is-easy-going	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-easy-going.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:51%20GMT	https://adoptable-template.webflow.io/cat-tags/is-energetic-and-active	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-energetic-and-active.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:51%20GMT	https://adoptable-template.webflow.io/cat/biscuit	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/biscuit.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:51%20GMT	https://adoptable-template.webflow.io/cat/kimba	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/kimba.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:51%20GMT	https://adoptable-template.webflow.io/cat/mitsy	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/mitsy.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:51%20GMT	https://adoptable-template.webflow.io/cat/bowie	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/bowie.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:51%20GMT	https://adoptable-template.webflow.io/product/25	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/25.html	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:51%20GMT	https://adoptable-template.webflow.io/product/50	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/50.html	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:52%20GMT	https://adoptable-template.webflow.io/product/100	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/100.html	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:52%20GMT	https://adoptable-template.webflow.io/product/pay-what-you-want	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/pay-what-you-want.html	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:52%20GMT	https://adoptable-template.webflow.io/post/there-were-three-in-the-bed-and-the-little-one-said-woof-should-you-let-your-dog-in-your-bed	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/post/there-were-three-in-the-bed-and-the-little-one-said-woof-should-you-let-your-dog-in-your-bed.html	(from https://adoptable-template.webflow.io/blog)
19:42:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:52%20GMT	https://adoptable-template.webflow.io/blog-category/all-about-dogs	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/blog-category/all-about-dogs.html	(from https://adoptable-template.webflow.io/blog)
19:42:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:52%20GMT	https://adoptable-template.webflow.io/blog-category/all-about-cats	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/blog-category/all-about-cats.html	(from https://adoptable-template.webflow.io/blog)
19:42:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:52%20GMT	https://adoptable-template.webflow.io/cat/milo	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/milo.html	(from https://adoptable-template.webflow.io/)
19:42:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:52%20GMT	https://adoptable-template.webflow.io/dog/missy	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/missy.html	(from https://adoptable-template.webflow.io/)
19:42:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:52%20GMT	https://adoptable-template.webflow.io/dog/freddie	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/freddie.html	(from https://adoptable-template.webflow.io/)
19:42:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:52%20GMT	https://adoptable-template.webflow.io/blog-category/adopting-a-pet	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/blog-category/adopting-a-pet.html	(from https://adoptable-template.webflow.io/)
19:42:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:52%20GMT	https://adoptable-template.webflow.io/post/starting-your-new-friendship-off-on-the-right-paw	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/post/starting-your-new-friendship-off-on-the-right-paw.html	(from https://adoptable-template.webflow.io/)
19:42:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:53%20GMT	https://adoptable-template.webflow.io/post/all-the-things-to-consider-when-choosing-child-friendly-pets	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/post/all-the-things-to-consider-when-choosing-child-friendly-pets.html	(from https://adoptable-template.webflow.io/)
19:42:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:53%20GMT	https://adoptable-template.webflow.io/post/12-reasons-to-adopt-dont-shop	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/post/12-reasons-to-adopt-dont-shop.html	(from https://adoptable-template.webflow.io/)
19:42:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:53%20GMT	https://adoptable-template.webflow.io/template/style-guide	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/template/style-guide.html	(from https://adoptable-template.webflow.io/)
19:42:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:53%20GMT	https://adoptable-template.webflow.io/template/licences	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/template/licences.html	(from https://adoptable-template.webflow.io/)
19:42:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:53%20GMT	https://adoptable-template.webflow.io/template/changelog	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/template/changelog.html	(from https://adoptable-template.webflow.io/)
19:42:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:53%20GMT	https://adoptable-template.webflow.io/dog-tags/needs-a-home-based-owner	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/needs-a-home-based-owner.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:53%20GMT	https://adoptable-template.webflow.io/dog-tags/can-be-left-alone	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/can-be-left-alone.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:53%20GMT	https://adoptable-template.webflow.io/dog-tags/is-fine-alone-sometimes	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-fine-alone-sometimes.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:54%20GMT	https://adoptable-template.webflow.io/dog-tags/is-lead-trained	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-lead-trained.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:54%20GMT	https://adoptable-template.webflow.io/dog-tags/is-energetic	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-energetic.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:54%20GMT	https://adoptable-template.webflow.io/dog-tags/is-easy-going	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-easy-going.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:54%20GMT	https://adoptable-template.webflow.io/dog-tags/has-special-needs	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/has-special-needs.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:50	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:54%20GMT	https://adoptable-template.webflow.io/dog-tags/is-good-for-novice-owners	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-good-for-novice-owners.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:50	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:54%20GMT	https://adoptable-template.webflow.io/dog-tags/doesnt-shed-too-much	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/doesnt-shed-too-much.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:50	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:54%20GMT	https://adoptable-template.webflow.io/dog-tags/is-cat-friendly	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-cat-friendly.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:50	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:54%20GMT	https://adoptable-template.webflow.io/dog-tags/is-suited-to-apartment-life	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-suited-to-apartment-life.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:50	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:54%20GMT	https://adoptable-template.webflow.io/dog-tags/is-good-with-other-dogs	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-good-with-other-dogs.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:50	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:54%20GMT	https://adoptable-template.webflow.io/dog-tags/is-kid-friendly	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-kid-friendly.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:50	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:55%20GMT	https://adoptable-template.webflow.io/dog/sophie	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/sophie.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:50	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:55%20GMT	https://adoptable-template.webflow.io/dog/monty	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/monty.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:55%20GMT	https://adoptable-template.webflow.io/dog/blitz	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/blitz.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:55%20GMT	https://adoptable-template.webflow.io/dog/blinkey	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/blinkey.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:55%20GMT	https://adoptable-template.webflow.io/cat-tags/is-kid-friendly	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-kid-friendly.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:55%20GMT	https://adoptable-template.webflow.io/cat-tags/is-good-with-other-cats	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-good-with-other-cats.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:55%20GMT	https://adoptable-template.webflow.io/cat-tags/is-dog-friendly	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-dog-friendly.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:55%20GMT	https://adoptable-template.webflow.io/cat-tags/doesnt-shed-too-much	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/doesnt-shed-too-much.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:56%20GMT	https://adoptable-template.webflow.io/cat-tags/has-special-needs	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/has-special-needs.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:56%20GMT	https://adoptable-template.webflow.io/cat-tags/is-easy-going	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-easy-going.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:56%20GMT	https://adoptable-template.webflow.io/cat-tags/is-energetic-and-active	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-energetic-and-active.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:56%20GMT	https://adoptable-template.webflow.io/cat/biscuit	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/biscuit.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:52	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:56%20GMT	https://adoptable-template.webflow.io/cat/kimba	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/kimba.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:52	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:56%20GMT	https://adoptable-template.webflow.io/cat/mitsy	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/mitsy.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:52	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:56%20GMT	https://adoptable-template.webflow.io/cat/bowie	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/bowie.html	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:52	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:56%20GMT	https://adoptable-template.webflow.io/product/25	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/25.html	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:52	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:56%20GMT	https://adoptable-template.webflow.io/product/50	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/50.html	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:52	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:56%20GMT	https://adoptable-template.webflow.io/product/100	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/100.html	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:52	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:57%20GMT	https://adoptable-template.webflow.io/product/pay-what-you-want	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/pay-what-you-want.html	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:52	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:57%20GMT	https://adoptable-template.webflow.io/post/there-were-three-in-the-bed-and-the-little-one-said-woof-should-you-let-your-dog-in-your-bed	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/post/there-were-three-in-the-bed-and-the-little-one-said-woof-should-you-let-your-dog-in-your-bed.html	(from https://adoptable-template.webflow.io/blog)
19:42:53	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:57%20GMT	https://adoptable-template.webflow.io/blog-category/all-about-dogs	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/blog-category/all-about-dogs.html	(from https://adoptable-template.webflow.io/blog)
19:42:53	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:57%20GMT	https://adoptable-template.webflow.io/blog-category/all-about-cats	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/blog-category/all-about-cats.html	(from https://adoptable-template.webflow.io/blog)
